SONumber,LineNumber,ItemCode,ItemDescription,CustomerCode,CustomerName,OrderQuantity,UnitPrice,ExtendedLineAmount,Order date,Requested Ship date,lead_time_days,mfg_start_date,earliest_ship_date,feasibility,days_margin,Profit,late_penalty,holding_cost,adjusted_profit,ship_month
64984,3,5703,D* Glycerin 99.7% CAS# 56-81-5  KOSHER,ORORA     ,Orora Business Service Center,2013600.0,0.000825,1661.22,2026-02-11,,28,2026-03-17,2026-04-14,NO_DEADLINE,,-310.0944000000001,0.0,0.0,-310.0944000000001,2026-04
65009,6,5713,Polysorbate 20 CAS# 9005-64-5,ORORA     ,Orora Business Service Center,112638.0,0.008159,919.01,2026-02-20,,25,2026-03-17,2026-04-11,NO_DEADLINE,,,-0.0,0.0,0.0,2026-04
64847,1,5859,"MPM MP00990 DRY VEIL CONTACT LAYER 36""X36"" (48ea/CS)",MPM       ,"MPM Medical, Inc.",10000.0,2.0,20000.0,2025-12-30,,90,2026-03-17,2026-06-15,NO_DEADLINE,,8474.79,-0.0,0.0,8474.79,2026-06
64995,10,5975,"MEDLINE SUREFILM 2"" X 11 YARDS MSC2402",MEDL      ,"Medline Industries, Inc.",4.0,79.89,319.56,2026-02-16,2026-05-11,0,2026-05-11,2026-05-11,ON_TIME,0.0,173.612568,-0.0,0.0,173.612568,2026-05
64856,20,5979,"MEDLINE SUREFILM 4"" X 11 YARDS MSC2404",MEDL      ,"Medline Industries, Inc.",240.0,133.84,32121.6,2026-01-02,2026-03-31,0,2026-03-31,2026-03-31,ON_TIME,0.0,15156.725280000002,-0.0,0.0,15156.725280000002,2026-03
64925,3,6007,ARGENTUM SILVERLON DRESSING 4.5X12  ID-512,ARGENTUM  ,"Argentum Medical, LLC",4000.0,2.47,9880.0,2026-01-21,2026-03-27,15,2026-03-17,2026-04-01,LATE,-5.0,5743.512000000001,574.3512000000001,0.0,5169.160800000001,2026-04
63804,1,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",1.0,71.94,71.94,2025-02-04,2025-05-18,14,2026-03-17,2026-03-31,LATE,-317.0,36.229519,36.229519,0.0,0.0,2026-03
63833,10,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",20.0,71.94,1438.8,2025-02-18,2025-05-13,14,2026-03-17,2026-03-31,LATE,-322.0,724.5903799999999,724.5903799999999,0.0,0.0,2026-03
63874,1,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",2.0,71.94,143.88,2025-02-25,2025-06-10,14,2026-03-17,2026-03-31,LATE,-294.0,72.45903799999999,72.45903799999999,0.0,0.0,2026-03
63886,10,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",7.0,71.94,503.58,2025-03-04,2025-05-28,14,2026-03-17,2026-03-31,LATE,-307.0,253.606633,253.606633,0.0,0.0,2026-03
63889,20,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",6.0,71.94,431.64,2025-03-04,2025-05-28,14,2026-03-17,2026-03-31,LATE,-307.0,217.377114,217.377114,0.0,0.0,2026-03
63891,10,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",3.0,71.94,215.82,2025-03-04,2025-05-28,14,2026-03-17,2026-03-31,LATE,-307.0,108.688557,108.688557,0.0,0.0,2026-03
63900,10,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",30.0,71.94,2158.2,2025-03-04,2025-05-28,14,2026-03-17,2026-03-31,LATE,-307.0,1086.88557,1086.88557,0.0,0.0,2026-03
63903,10,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",4.0,71.94,287.76,2025-03-04,2025-05-28,14,2026-03-17,2026-03-31,LATE,-307.0,144.918076,144.918076,0.0,0.0,2026-03
63908,1,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",4.0,71.94,287.76,2025-03-05,2025-06-17,14,2026-03-17,2026-03-31,LATE,-287.0,144.918076,144.918076,0.0,0.0,2026-03
63910,1,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",4.0,71.94,287.76,2025-03-05,2025-05-14,14,2026-03-17,2026-03-31,LATE,-321.0,144.918076,144.918076,0.0,0.0,2026-03
63941,20,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",6.0,71.94,431.64,2025-03-18,2025-06-11,14,2026-03-17,2026-03-31,LATE,-293.0,217.377114,217.377114,0.0,0.0,2026-03
63943,20,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",2.0,71.94,143.88,2025-03-18,2025-06-11,14,2026-03-17,2026-03-31,LATE,-293.0,72.45903799999999,72.45903799999999,0.0,0.0,2026-03
63950,30,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",3.0,71.94,215.82,2025-03-18,2025-06-11,14,2026-03-17,2026-03-31,LATE,-293.0,108.688557,108.688557,0.0,0.0,2026-03
63956,10,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",1.0,71.94,71.94,2025-03-18,2025-06-11,14,2026-03-17,2026-03-31,LATE,-293.0,36.229519,36.229519,0.0,0.0,2026-03
63958,10,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",1.0,71.94,71.94,2025-03-18,2025-06-11,14,2026-03-17,2026-03-31,LATE,-293.0,36.229519,36.229519,0.0,0.0,2026-03
63964,10,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",4.0,71.94,287.76,2025-03-18,2025-06-11,14,2026-03-17,2026-03-31,LATE,-293.0,144.918076,144.918076,0.0,0.0,2026-03
63967,1,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",3.0,71.94,215.82,2025-03-18,2025-06-30,14,2026-03-17,2026-03-31,LATE,-274.0,108.688557,108.688557,0.0,0.0,2026-03
64035,1,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",2.0,71.94,143.88,2025-04-02,2025-07-14,14,2026-03-17,2026-03-31,LATE,-260.0,72.45903799999999,72.45903799999999,0.0,0.0,2026-03
64070,10,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",2.0,71.94,143.88,2025-04-14,2025-07-09,14,2026-03-17,2026-03-31,LATE,-265.0,72.45903799999999,72.45903799999999,0.0,0.0,2026-03
64071,10,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",9.0,71.94,647.46,2025-04-14,2025-07-09,14,2026-03-17,2026-03-31,LATE,-265.0,326.06567099999995,326.06567099999995,0.0,0.0,2026-03
64073,10,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",1.0,71.94,71.94,2025-04-14,2025-07-09,14,2026-03-17,2026-03-31,LATE,-265.0,36.229519,36.229519,0.0,0.0,2026-03
64076,20,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",6.0,71.94,431.64,2025-04-14,2025-07-09,14,2026-03-17,2026-03-31,LATE,-265.0,217.377114,217.377114,0.0,0.0,2026-03
64079,20,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",7.0,71.94,503.58,2025-04-14,2025-07-09,14,2026-03-17,2026-03-31,LATE,-265.0,253.606633,253.606633,0.0,0.0,2026-03
64089,20,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",8.0,71.94,575.52,2025-04-14,2025-07-09,14,2026-03-17,2026-03-31,LATE,-265.0,289.836152,289.836152,0.0,0.0,2026-03
64131,1,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",5.0,71.94,359.7,2025-04-29,2025-07-28,14,2026-03-17,2026-03-31,LATE,-246.0,181.147595,181.147595,0.0,0.0,2026-03
64299,1,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",1.0,71.94,71.94,2025-06-17,2025-09-16,14,2026-03-17,2026-03-31,LATE,-196.0,36.229519,36.229519,0.0,0.0,2026-03
64093,30,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",7.0,71.94,503.58,2025-04-14,2025-07-09,14,2026-03-17,2026-03-31,LATE,-265.0,253.606633,253.606633,0.0,0.0,2026-03
64457,1,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",3.0,71.94,215.82,2025-08-14,2025-11-04,14,2026-03-17,2026-03-31,LATE,-147.0,108.688557,108.688557,0.0,0.0,2026-03
64460,1,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",3.0,71.94,215.82,2025-08-14,2025-11-11,14,2026-03-17,2026-03-31,LATE,-140.0,108.688557,108.688557,0.0,0.0,2026-03
64465,1,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",1.0,71.94,71.94,2025-08-14,2025-11-12,14,2026-03-17,2026-03-31,LATE,-139.0,36.229519,36.229519,0.0,0.0,2026-03
64582,2,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",1.0,71.94,71.94,2025-09-17,2025-12-20,14,2026-03-17,2026-03-31,LATE,-101.0,36.229519,36.229519,0.0,0.0,2026-03
64930,2,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",MEDL      ,"Medline Industries, Inc.",1.0,71.94,71.94,2026-01-27,2026-05-02,14,2026-03-17,2026-03-31,ON_TIME,32.0,36.229519,0.0,0.16,36.06951900000001,2026-03
64076,40,6009,MEDLINE CURAD MEDISTRIP 1/8 X 3 IN STERILE NON250318,MEDL      ,"Medline Industries, Inc.",2.0,63.44,126.88,2025-04-14,2025-07-09,14,2026-03-17,2026-03-31,LATE,-265.0,5.827585999999997,5.827585999999997,0.0,0.0,2026-03
64093,40,6009,MEDLINE CURAD MEDISTRIP 1/8 X 3 IN STERILE NON250318,MEDL      ,"Medline Industries, Inc.",5.0,63.44,317.2,2025-04-14,2025-07-09,14,2026-03-17,2026-03-31,LATE,-265.0,14.568964999999992,14.568964999999992,0.0,0.0,2026-03
63545,50,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",300.0,102.0,30600.0,2024-11-22,2025-02-21,14,2026-03-17,2026-03-31,LATE,-403.0,9958.8996,9958.8996,0.0,0.0,2026-03
63551,10,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",50.0,102.0,5100.0,2024-11-22,2025-02-21,14,2026-03-17,2026-03-31,LATE,-403.0,1659.8166,1659.8166,0.0,0.0,2026-03
63564,30,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",75.0,102.0,7650.0,2024-11-22,2025-02-21,14,2026-03-17,2026-03-31,LATE,-403.0,2489.7249,2489.7249,0.0,0.0,2026-03
63616,60,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",25.0,102.0,2550.0,2024-12-10,2025-03-10,14,2026-03-17,2026-03-31,LATE,-386.0,829.9082999999999,829.9082999999999,0.0,0.0,2026-03
63619,40,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",50.0,102.0,5100.0,2024-12-10,2025-03-10,14,2026-03-17,2026-03-31,LATE,-386.0,1659.8166,1659.8166,0.0,0.0,2026-03
63670,20,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",25.0,102.0,2550.0,2024-12-19,2025-03-19,14,2026-03-17,2026-03-31,LATE,-377.0,829.9082999999999,829.9082999999999,0.0,0.0,2026-03
63685,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",20.0,102.0,2040.0,2024-12-30,2025-04-08,14,2026-03-17,2026-03-31,LATE,-357.0,663.9266399999999,663.9266399999999,0.0,0.0,2026-03
63687,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",19.0,102.0,1938.0,2024-12-30,2025-03-28,14,2026-03-17,2026-03-31,LATE,-368.0,630.7303079999999,630.7303079999999,0.0,0.0,2026-03
63693,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",8.0,102.0,816.0,2025-01-02,2025-04-05,14,2026-03-17,2026-03-31,LATE,-360.0,265.570656,265.570656,0.0,0.0,2026-03
63712,20,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",25.0,102.0,2550.0,2025-01-07,2025-04-03,14,2026-03-17,2026-03-31,LATE,-362.0,829.9082999999999,829.9082999999999,0.0,0.0,2026-03
63763,30,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",25.0,102.0,2550.0,2025-01-21,2025-04-16,14,2026-03-17,2026-03-31,LATE,-349.0,829.9082999999999,829.9082999999999,0.0,0.0,2026-03
63766,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",20.0,102.0,2040.0,2025-01-22,2025-05-04,14,2026-03-17,2026-03-31,LATE,-331.0,663.9266399999999,663.9266399999999,0.0,0.0,2026-03
63801,20,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",23.0,102.0,2346.0,2025-02-04,2025-04-30,14,2026-03-17,2026-03-31,LATE,-335.0,763.515636,763.515636,0.0,0.0,2026-03
63808,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",9.0,102.0,918.0,2025-02-04,2025-05-06,14,2026-03-17,2026-03-31,LATE,-329.0,298.766988,298.766988,0.0,0.0,2026-03
63839,10,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",1.0,102.0,102.0,2025-02-18,2025-05-13,14,2026-03-17,2026-03-31,LATE,-322.0,33.196332,33.196332,0.0,0.0,2026-03
63842,30,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",25.0,102.0,2550.0,2025-02-18,2025-05-13,14,2026-03-17,2026-03-31,LATE,-322.0,829.9082999999999,829.9082999999999,0.0,0.0,2026-03
63893,10,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",2.0,102.0,204.0,2025-03-04,2025-05-28,14,2026-03-17,2026-03-31,LATE,-307.0,66.392664,66.392664,0.0,0.0,2026-03
63900,30,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",25.0,102.0,2550.0,2025-03-04,2025-05-28,14,2026-03-17,2026-03-31,LATE,-307.0,829.9082999999999,829.9082999999999,0.0,0.0,2026-03
63903,20,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",25.0,102.0,2550.0,2025-03-04,2025-05-28,14,2026-03-17,2026-03-31,LATE,-307.0,829.9082999999999,829.9082999999999,0.0,0.0,2026-03
63944,20,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",25.0,102.0,2550.0,2025-03-18,2025-06-11,14,2026-03-17,2026-03-31,LATE,-293.0,829.9082999999999,829.9082999999999,0.0,0.0,2026-03
63946,30,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",25.0,102.0,2550.0,2025-03-18,2025-06-11,14,2026-03-17,2026-03-31,LATE,-293.0,829.9082999999999,829.9082999999999,0.0,0.0,2026-03
64051,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",20.0,102.0,2040.0,2025-04-10,2025-07-21,14,2026-03-17,2026-03-31,LATE,-253.0,663.9266399999999,663.9266399999999,0.0,0.0,2026-03
64072,10,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",1.0,102.0,102.0,2025-04-14,2025-07-09,14,2026-03-17,2026-03-31,LATE,-265.0,33.196332,33.196332,0.0,0.0,2026-03
64074,30,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",4.0,102.0,408.0,2025-04-14,2025-07-09,14,2026-03-17,2026-03-31,LATE,-265.0,132.785328,132.785328,0.0,0.0,2026-03
64076,50,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",25.0,102.0,2550.0,2025-04-14,2025-07-09,14,2026-03-17,2026-03-31,LATE,-265.0,829.9082999999999,829.9082999999999,0.0,0.0,2026-03
64078,10,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",1.0,102.0,102.0,2025-04-14,2025-07-09,14,2026-03-17,2026-03-31,LATE,-265.0,33.196332,33.196332,0.0,0.0,2026-03
64079,40,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",25.0,102.0,2550.0,2025-04-14,2025-07-09,14,2026-03-17,2026-03-31,LATE,-265.0,829.9082999999999,829.9082999999999,0.0,0.0,2026-03
64095,20,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",50.0,102.0,5100.0,2025-04-14,2025-07-09,14,2026-03-17,2026-03-31,LATE,-265.0,1659.8166,1659.8166,0.0,0.0,2026-03
64132,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",1.0,102.0,102.0,2025-04-29,2025-08-04,14,2026-03-17,2026-03-31,LATE,-239.0,33.196332,33.196332,0.0,0.0,2026-03
64180,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",20.0,102.0,2040.0,2025-05-13,2025-08-19,14,2026-03-17,2026-03-31,LATE,-224.0,663.9266399999999,663.9266399999999,0.0,0.0,2026-03
64209,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",1.0,102.0,102.0,2025-05-21,2025-08-25,14,2026-03-17,2026-03-31,LATE,-218.0,33.196332,33.196332,0.0,0.0,2026-03
64322,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",20.0,102.0,2040.0,2025-06-24,2025-09-30,14,2026-03-17,2026-03-31,LATE,-182.0,663.9266399999999,663.9266399999999,0.0,0.0,2026-03
64324,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",25.0,102.0,2550.0,2025-06-24,2025-09-23,14,2026-03-17,2026-03-31,LATE,-189.0,829.9082999999999,829.9082999999999,0.0,0.0,2026-03
64333,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",8.0,102.0,816.0,2025-07-01,2025-09-30,14,2026-03-17,2026-03-31,LATE,-182.0,265.570656,265.570656,0.0,0.0,2026-03
64371,2,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",1.0,102.0,102.0,2025-07-15,2025-10-18,14,2026-03-17,2026-03-31,LATE,-164.0,33.196332,33.196332,0.0,0.0,2026-03
64455,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",20.0,102.0,2040.0,2025-08-14,2025-11-12,14,2026-03-17,2026-03-31,LATE,-139.0,663.9266399999999,663.9266399999999,0.0,0.0,2026-03
64491,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",20.0,102.0,2040.0,2025-08-19,2025-11-29,14,2026-03-17,2026-03-31,LATE,-122.0,663.9266399999999,663.9266399999999,0.0,0.0,2026-03
64602,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,CENTURION ,Centurion Medical Products Corp,50.0,102.0,5100.0,2025-09-23,2025-12-31,14,2026-03-17,2026-03-31,LATE,-90.0,1659.8166,1659.8166,0.0,0.0,2026-03
64608,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",6.0,102.0,612.0,2025-09-23,2025-12-26,14,2026-03-17,2026-03-31,LATE,-95.0,199.177992,199.177992,0.0,0.0,2026-03
64623,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",20.0,102.0,2040.0,2025-09-30,2026-01-10,14,2026-03-17,2026-03-31,LATE,-80.0,663.9266399999999,663.9266399999999,0.0,0.0,2026-03
64765,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",21.0,102.0,2142.0,2025-11-19,2026-02-28,14,2026-03-17,2026-03-31,LATE,-31.0,697.122972,432.21624264,0.0,264.90672936,2026-03
64820,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",1.0,102.0,102.0,2025-12-10,2026-03-17,14,2026-03-17,2026-03-31,LATE,-14.0,33.196332,9.29497296,0.0,23.901359039999996,2026-03
64821,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",9.0,102.0,918.0,2025-12-10,2026-03-14,14,2026-03-17,2026-03-31,LATE,-17.0,298.766988,101.58077592000002,0.0,197.18621208000002,2026-03
64964,1,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,MEDL      ,"Medline Industries, Inc.",20.0,102.0,2040.0,2026-02-04,2026-05-10,14,2026-03-17,2026-03-31,ON_TIME,40.0,663.9266399999999,0.0,4.0,659.9266399999999,2026-03
63455,30,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",182.0,127.14,23139.48,2024-10-29,2025-01-28,14,2026-03-17,2026-03-31,LATE,-427.0,10556.158522000002,10556.158522000002,0.0,0.0,2026-03
63558,10,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",26.0,127.14,3305.64,2024-11-22,2025-02-21,14,2026-03-17,2026-03-31,LATE,-403.0,1508.022646,1508.022646,0.0,0.0,2026-03
63559,30,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",8.0,127.14,1017.12,2024-11-22,2025-02-21,14,2026-03-17,2026-03-31,LATE,-403.0,464.006968,464.006968,0.0,0.0,2026-03
63612,60,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",104.0,127.14,13222.56,2024-12-10,2025-03-10,14,2026-03-17,2026-03-31,LATE,-386.0,6032.0905840000005,6032.0905840000005,0.0,0.0,2026-03
63613,10,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",17.0,127.14,2161.38,2024-12-10,2025-03-10,14,2026-03-17,2026-03-31,LATE,-386.0,986.014807,986.014807,0.0,0.0,2026-03
63627,10,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",3.0,127.14,381.42,2024-12-10,2025-03-10,14,2026-03-17,2026-03-31,LATE,-386.0,174.002613,174.002613,0.0,0.0,2026-03
63614,10,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",5.0,127.14,635.7,2024-12-10,2025-03-10,14,2026-03-17,2026-03-31,LATE,-386.0,290.00435500000003,290.00435500000003,0.0,0.0,2026-03
63622,40,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",17.0,127.14,2161.38,2024-12-10,2025-03-10,14,2026-03-17,2026-03-31,LATE,-386.0,986.014807,986.014807,0.0,0.0,2026-03
63659,10,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",26.0,127.14,3305.64,2024-12-19,2025-03-19,14,2026-03-17,2026-03-31,LATE,-377.0,1508.022646,1508.022646,0.0,0.0,2026-03
63661,30,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",16.0,127.14,2034.24,2024-12-19,2025-03-19,14,2026-03-17,2026-03-31,LATE,-377.0,928.013936,928.013936,0.0,0.0,2026-03
63671,10,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",2.0,127.14,254.28,2024-12-19,2025-03-19,14,2026-03-17,2026-03-31,LATE,-377.0,116.001742,116.001742,0.0,0.0,2026-03
63703,10,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",1.0,127.14,127.14,2025-01-07,2025-04-03,14,2026-03-17,2026-03-31,LATE,-362.0,58.000871,58.000871,0.0,0.0,2026-03
